station,termin,prestas0,tre200s0,rre150z0,fkl010z1,ua2200s0,ta1200s0,ta2200s0,ra1150z0,ua1200s0,fkl010z0,dkl010z0,gor000z0,uor200s0,da1010z0,fa1010z0,pa1stas0,ycoml1s0,ycomirs0
10769,20211227110000,660.90,11.60,None,None,None,None,None,None,None,1.90,83.00,1074.00,55.70,None,None,None,None,1.00
10769,20211227120000,660.40,10.20,None,None,None,None,None,None,None,6.10,295.00,906.00,81.20,None,None,None,None,1.00
10769,20211227130000,660.30,8.70,None,None,None,None,None,None,None,4.00,279.00,169.00,89.20,None,None,None,None,1.00
10769,20211227140000,660.30,10.10,None,None,None,None,None,None,None,4.20,262.00,413.00,81.50,None,None,None,None,1.00
10769,20211227150000,660.50,8.00,None,None,None,None,None,None,None,3.30,80.00,95.00,77.00,None,None,None,None,1.00
10769,20211227160000,660.80,5.20,None,None,None,None,None,None,None,5.50,135.00,0.00,81.70,None,None,None,None,1.00
10769,20211227170000,661.20,4.60,None,None,None,None,None,None,None,5.70,141.00,0.00,72.50,None,None,None,None,1.00
10769,20211227180000,661.60,5.40,None,None,None,None,None,None,None,8.10,149.00,0.00,71.80,None,None,None,None,1.00
10769,20211227190000,662.00,5.70,None,None,None,None,None,None,None,5.60,151.00,0.00,52.80,None,None,None,None,1.00
10769,20211227200000,662.10,4.80,None,None,None,None,None,None,None,7.30,147.00,0.00,79.20,None,None,None,None,1.00
10769,20211227210000,661.20,5.00,None,None,None,None,None,None,None,9.00,127.00,0.00,81.00,None,None,None,None,1.00
10769,20211227220000,660.80,5.00,None,None,None,None,None,None,None,9.20,126.00,0.00,80.80,None,None,None,None,1.00
10769,20211227230000,660.20,4.50,None,None,None,None,None,None,None,7.80,129.00,0.00,80.90,None,None,None,None,1.00
10769,20211228000000,659.80,4.30,None,None,None,None,None,None,None,9.70,131.00,0.00,80.40,None,None,None,None,1.00
10769,20211228010000,659.60,4.20,None,None,None,None,None,None,None,13.20,126.00,0.00,87.20,None,None,None,None,1.00
10769,20211228020000,659.80,4.60,None,None,None,None,None,None,None,9.60,128.00,0.00,84.20,None,None,None,None,1.00
10769,20211228030000,660.10,5.00,None,None,None,None,None,None,None,10.00,136.00,0.00,86.60,None,None,None,None,1.00
10769,20211228040000,660.60,4.90,None,None,None,None,None,None,None,9.70,113.00,26.00,90.20,None,None,None,None,1.00
10769,20211228050000,661.00,5.50,None,None,None,None,None,None,None,10.60,117.00,139.00,84.40,None,None,None,None,1.00
10769,20211228060000,661.70,7.90,None,None,None,None,None,None,None,7.70,133.00,534.00,73.70,None,None,None,None,1.00
10769,20211228070000,662.30,9.50,None,None,None,None,None,None,None,5.90,130.00,769.00,63.90,None,None,None,None,1.00
10769,20211228080000,662.30,10.30,None,None,None,None,None,None,None,3.50,75.00,965.00,58.30,None,None,None,None,1.00
10769,20211228090000,661.80,8.30,None,None,None,None,None,None,None,3.60,318.00,594.00,89.00,None,None,None,None,1.00
10769,20211228100000,661.10,8.50,None,None,None,None,None,None,None,4.90,335.00,457.00,90.20,None,None,None,None,1.00
10769,20211228110000,660.50,7.10,None,None,None,None,None,None,None,3.50,300.00,167.00,96.50,None,None,None,None,1.00
10769,20211228120000,659.90,6.80,None,None,None,None,None,None,None,4.30,294.00,76.00,97.30,None,None,None,None,1.00
10769,20211228130000,660.60,6.90,None,None,None,None,None,None,None,0.90,249.00,167.00,96.80,None,None,None,None,1.00
10769,20211228140000,660.60,6.80,None,None,None,None,None,None,None,3.10,265.00,136.00,97.20,None,None,None,None,1.00
10769,20211228150000,660.60,6.60,None,None,None,None,None,None,None,2.00,245.00,47.00,97.10,None,None,None,None,1.00
10769,20211228160000,660.90,6.30,None,None,None,None,None,None,None,1.60,262.00,0.00,97.00,None,None,None,None,1.00
10769,20211228170000,661.20,5.00,None,None,None,None,None,None,None,1.30,279.00,0.00,97.10,None,None,None,None,1.00
10769,20211228180000,661.80,5.00,None,None,None,None,None,None,None,1.70,120.00,0.00,96.70,None,None,None,None,1.00
10769,20211228190000,662.00,4.60,None,None,None,None,None,None,None,0.00,0.00,0.00,96.40,None,None,None,None,1.00
10769,20211228200000,661.80,3.90,None,None,None,None,None,None,None,1.40,173.00,0.00,92.10,None,None,None,None,1.00
10769,20211228210000,661.50,5.20,None,None,None,None,None,None,None,0.50,271.00,0.00,84.50,None,None,None,None,1.00
10769,20211228220000,661.00,4.20,None,None,None,None,None,None,None,2.10,111.00,0.00,85.80,None,None,None,None,1.00
10769,20211228230000,660.50,4.20,None,None,None,None,None,None,None,0.80,165.00,0.00,93.10,None,None,None,None,1.00
10769,20211229000000,660.10,1.80,None,None,None,None,None,None,None,2.60,168.00,0.00,95.30,None,None,None,None,1.00
10769,20211229010000,660.10,4.40,None,None,None,None,None,None,None,5.10,198.00,0.00,84.00,None,None,None,None,1.00
10769,20211229020000,660.20,4.80,None,None,None,None,None,None,None,2.20,216.00,0.00,83.70,None,None,None,None,1.00
10769,20211229030000,660.70,5.80,None,None,None,None,None,None,None,2.00,248.00,0.00,81.10,None,None,None,None,1.00
10769,20211229040000,661.00,4.50,None,None,None,None,None,None,None,3.20,221.00,24.00,86.20,None,None,None,None,1.00
10769,20211229050000,661.50,6.60,None,None,None,None,None,None,None,1.60,241.00,217.00,85.10,None,None,None,None,1.00
10769,20211229060000,662.00,7.10,None,None,None,None,None,None,None,2.20,270.00,273.00,85.10,None,None,None,None,1.00
10769,20211229070000,662.20,6.20,None,None,None,None,None,None,None,2.30,299.00,199.00,94.50,None,None,None,None,1.00
10769,20211229080000,662.00,6.90,None,None,None,None,None,None,None,4.10,322.00,240.00,95.90,None,None,None,None,1.00
10769,20211229090000,661.70,6.80,None,None,None,None,None,None,None,2.00,275.00,114.00,97.40,None,None,None,None,1.00
10769,20211229100000,661.20,6.60,None,None,None,None,None,None,None,2.90,293.00,148.00,97.40,None,None,None,None,1.00
10769,20211229110000,660.80,6.40,None,None,None,None,None,None,None,3.00,269.00,81.00,97.40,None,None,None,None,1.00
10769,20211229120000,659.40,7.00,None,None,None,None,None,None,None,2.50,102.00,141.00,97.20,None,None,None,None,1.00
10769,20211229130000,660.00,8.90,None,None,None,None,None,None,None,2.40,346.00,719.00,97.30,None,None,None,None,1.00
10769,20211229140000,660.10,7.80,None,None,None,None,None,None,None,2.30,309.00,137.00,96.10,None,None,None,None,1.00
10769,20211229150000,660.40,7.00,None,None,None,None,None,None,None,1.30,283.00,23.00,97.00,None,None,None,None,1.00
10769,20211229160000,660.80,5.90,None,None,None,None,None,None,None,2.40,293.00,0.00,97.40,None,None,None,None,1.00
10769,20211229170000,660.90,5.10,None,None,None,None,None,None,None,0.90,208.00,0.00,96.70,None,None,None,None,1.00
10769,20211229180000,661.50,5.40,None,None,None,None,None,None,None,1.40,80.00,0.00,96.30,None,None,None,None,1.00
10769,20211229190000,661.70,5.70,None,None,None,None,None,None,None,1.60,343.00,0.00,91.10,None,None,None,None,1.00
10769,20211229200000,661.80,6.20,None,None,None,None,None,None,None,1.20,184.00,0.00,89.40,None,None,None,None,1.00
10769,20211229210000,661.50,4.10,None,None,None,None,None,None,None,2.70,110.00,0.00,90.50,None,None,None,None,1.00
10769,20211229220000,661.00,3.30,None,None,None,None,None,None,None,2.20,115.00,0.00,88.10,None,None,None,None,1.00
10769,20211229230000,660.30,5.30,None,None,None,None,None,None,None,3.00,219.00,0.00,81.40,None,None,None,None,1.00
10769,20211230000000,660.00,4.20,None,None,None,None,None,None,None,1.40,159.00,0.00,86.70,None,None,None,None,1.00
10769,20211230010000,659.80,4.00,None,None,None,None,None,None,None,3.50,189.00,0.00,82.30,None,None,None,None,1.00
10769,20211230020000,659.90,4.00,None,None,None,None,None,None,None,3.20,204.00,0.00,89.50,None,None,None,None,1.00
10769,20211230030000,660.30,3.90,None,None,None,None,None,None,None,1.20,171.00,0.00,89.30,None,None,None,None,1.00
10769,20211230040000,660.70,5.20,None,None,None,None,None,None,None,0.60,222.00,27.00,83.60,None,None,None,None,1.00
10769,20211230050000,661.20,8.00,None,None,None,None,None,None,None,0.90,259.00,331.00,78.10,None,None,None,None,1.00
10769,20211230060000,661.50,9.10,None,None,None,None,None,None,None,3.20,49.00,573.00,73.50,None,None,None,None,1.00
10769,20211230070000,661.30,9.70,None,None,None,None,None,None,None,4.20,357.00,398.00,79.50,None,None,None,None,1.00
10769,20211230080000,661.10,7.70,None,None,None,None,None,None,None,3.90,317.00,305.00,86.30,None,None,None,None,1.00
10769,20211230090000,661.00,7.30,None,None,None,None,None,None,None,3.40,289.00,112.00,89.00,None,None,None,None,1.00
10769,20211230100000,660.60,7.60,None,None,None,None,None,None,None,1.00,50.00,272.00,86.00,None,None,None,None,1.00
10769,20211230110000,660.00,8.20,None,None,None,None,None,None,None,3.40,325.00,124.00,83.20,None,None,None,None,1.00
10769,20211230120000,659.50,7.80,None,None,None,None,None,None,None,0.80,320.00,160.00,89.70,None,None,None,None,1.00
10769,20211230130000,659.40,7.30,None,None,None,None,None,None,None,7.50,257.00,271.00,93.40,None,None,None,None,1.00
10769,20211230140000,659.50,6.70,None,None,None,None,None,None,None,4.00,299.00,97.00,97.10,None,None,None,None,1.00
10769,20211230150000,659.60,6.40,None,None,None,None,None,None,None,1.40,113.00,28.00,96.70,None,None,None,None,1.00
10769,20211230160000,660.10,6.40,None,None,None,None,None,None,None,1.30,243.00,0.00,97.20,None,None,None,None,1.00
10769,20211230170000,660.60,5.20,None,None,None,None,None,None,None,2.10,130.00,0.00,96.70,None,None,None,None,1.00
10769,20211230180000,661.00,6.10,None,None,None,None,None,None,None,1.80,40.00,0.00,88.80,None,None,None,None,1.00
10769,20211230190000,661.20,5.90,None,None,None,None,None,None,None,3.10,120.00,0.00,92.40,None,None,None,None,1.00
10769,20211230200000,661.40,4.80,None,None,None,None,None,None,None,2.30,137.00,0.00,90.10,None,None,None,None,1.00
10769,20211230210000,661.10,3.90,None,None,None,None,None,None,None,1.40,149.00,0.00,89.10,None,None,None,None,1.00
10769,20211230220000,660.80,5.20,None,None,None,None,None,None,None,2.60,89.00,0.00,86.10,None,None,None,None,1.00
10769,20211230230000,660.20,4.90,None,None,None,None,None,None,None,2.10,235.00,0.00,84.00,None,None,None,None,1.00
10769,20211231000000,659.80,4.20,None,None,None,None,None,None,None,5.60,199.00,0.00,83.80,None,None,None,None,1.00
10769,20211231010000,659.80,4.70,None,None,None,None,None,None,None,2.10,210.00,0.00,82.50,None,None,None,None,1.00
10769,20211231020000,660.10,5.30,None,None,None,None,None,None,None,1.50,266.00,0.00,77.60,None,None,None,None,1.00
10769,20211231030000,660.40,3.20,None,None,None,None,None,None,None,2.90,175.00,0.00,83.20,None,None,None,None,1.00
10769,20211231040000,660.80,3.10,None,None,None,None,None,None,None,3.60,111.00,31.00,78.20,None,None,None,None,1.00
10769,20211231050000,661.50,7.30,None,None,None,None,None,None,None,5.70,68.00,330.00,79.60,None,None,None,None,1.00
10769,20211231060000,661.70,8.70,None,None,None,None,None,None,None,5.20,65.00,545.00,70.00,None,None,None,None,1.00
10769,20211231070000,661.90,8.60,None,None,None,None,None,None,None,3.10,357.00,772.00,60.30,None,None,None,None,1.00
10769,20211231080000,661.80,9.50,None,None,None,None,None,None,None,4.50,307.00,943.00,52.90,None,None,None,None,1.00
10769,20211231090000,661.40,10.50,None,None,None,None,None,None,None,6.70,286.00,1029.00,54.80,None,None,None,None,1.00
10769,20211231100000,661.10,8.80,None,None,None,None,None,None,None,4.80,360.00,264.00,79.50,None,None,None,None,1.00
10769,20211231110000,660.80,7.40,None,None,None,None,None,None,None,2.70,294.00,88.00,83.30,None,None,None,None,1.00
10769,20211231120000,660.00,7.10,None,None,None,None,None,None,None,2.30,9.00,257.00,92.50,None,None,None,None,1.00
10769,20211231130000,659.70,6.80,None,None,None,None,None,None,None,5.60,68.00,149.00,96.40,None,None,None,None,1.00
10769,20211231140000,660.10,6.00,None,None,None,None,None,None,None,3.30,252.00,48.00,93.90,None,None,None,None,1.00
10769,20211231150000,660.50,6.70,None,None,None,None,None,None,None,2.20,261.00,105.00,92.40,None,None,None,None,1.00
10769,20211231160000,660.90,6.00,None,None,None,None,None,None,None,4.50,207.00,0.00,87.30,None,None,None,None,1.00
10769,20211231170000,661.50,4.80,None,None,None,None,None,None,None,2.70,183.00,0.00,76.90,None,None,None,None,1.00
10769,20211231180000,662.00,3.70,None,None,None,None,None,None,None,2.20,136.00,0.00,79.10,None,None,None,None,1.00
10769,20211231190000,662.40,3.10,None,None,None,None,None,None,None,4.40,130.00,0.00,82.20,None,None,None,None,1.00
10769,20211231200000,662.40,3.50,None,None,None,None,None,None,None,4.90,103.00,0.00,81.60,None,None,None,None,1.00
10769,20211231210000,661.90,3.40,None,None,None,None,None,None,None,4.80,110.00,0.00,76.90,None,None,None,None,1.00
10769,20211231220000,661.50,3.60,None,None,None,None,None,None,None,6.90,135.00,0.00,71.70,None,None,None,None,1.00
10769,20211231230000,661.10,3.20,None,None,None,None,None,None,None,7.00,129.00,0.00,69.60,None,None,None,None,1.00
10769,20220101000000,660.80,3.40,None,None,None,None,None,None,None,7.00,113.00,0.00,67.50,None,None,None,None,1.00
10769,20220101010000,660.60,3.40,None,None,None,None,None,None,None,5.50,111.00,0.00,66.30,None,None,None,None,1.00
10769,20220101020000,660.80,3.60,None,None,None,None,None,None,None,5.40,119.00,0.00,65.20,None,None,None,None,1.00
10769,20220101030000,661.10,3.80,None,None,None,None,None,None,None,5.00,120.00,0.00,67.90,None,None,None,None,1.00
10769,20220101040000,661.30,3.80,None,None,None,None,None,None,None,6.60,139.00,21.00,66.70,None,None,None,None,1.00
10769,20220101050000,662.00,7.20,None,None,None,None,None,None,None,4.80,134.00,289.00,57.90,None,None,None,None,1.00
10769,20220101060000,662.30,8.90,None,None,None,None,None,None,None,6.90,99.00,561.00,42.90,None,None,None,None,1.00
10769,20220101070000,662.60,11.40,None,None,None,None,None,None,None,6.30,30.00,768.00,46.80,None,None,None,None,1.00
10769,20220101080000,662.60,9.60,None,None,None,None,None,None,None,8.20,351.00,950.00,58.60,None,None,None,None,1.00
10769,20220101090000,662.20,10.80,None,None,None,None,None,None,None,7.00,6.00,1042.00,55.50,None,None,None,None,1.00
10769,20220101100000,662.00,9.50,None,None,None,None,None,None,None,3.00,331.00,442.00,67.80,None,None,None,None,1.00
10769,20220101110000,661.40,8.30,None,None,None,None,None,None,None,3.60,49.00,214.00,76.20,None,None,None,None,1.00
10769,20220101120000,661.00,8.20,None,None,None,None,None,None,None,2.20,260.00,150.00,80.60,None,None,None,None,1.00
10769,20220101130000,660.60,8.30,None,None,None,None,None,None,None,1.30,5.00,151.00,71.70,None,None,None,None,1.00
10769,20220101140000,660.80,8.10,None,None,None,None,None,None,None,2.00,275.00,137.00,82.70,None,None,None,None,1.00
10769,20220101150000,660.90,8.30,None,None,None,None,None,None,None,2.40,245.00,124.00,86.00,None,None,None,None,1.00
10769,20220101160000,661.10,6.50,None,None,None,None,None,None,None,2.00,103.00,0.00,92.70,None,None,None,None,1.00
10769,20220101170000,661.20,4.20,None,None,None,None,None,None,None,5.70,132.00,0.00,71.50,None,None,None,None,1.00
10769,20220101180000,661.80,4.50,None,None,None,None,None,None,None,6.60,137.00,0.00,66.00,None,None,None,None,1.00
10769,20220101190000,662.40,4.70,None,None,None,None,None,None,None,1.40,135.00,0.00,50.20,None,None,None,None,1.00
10769,20220101200000,662.10,5.10,None,None,None,None,None,None,None,1.80,200.00,0.00,59.40,None,None,None,None,1.00
10769,20220101210000,661.80,4.20,None,None,None,None,None,None,None,0.60,127.00,0.00,61.50,None,None,None,None,1.00
10769,20220101220000,661.40,5.40,None,None,None,None,None,None,None,0.00,0.00,0.00,55.10,None,None,None,None,1.00
10769,20220101230000,660.70,2.20,None,None,None,None,None,None,None,2.50,134.00,0.00,59.50,None,None,None,None,1.00
10769,20220102000000,660.20,3.30,None,None,None,None,None,None,None,4.10,96.00,0.00,36.40,None,None,None,None,1.00
10769,20220102010000,659.90,5.40,None,None,None,None,None,None,None,5.40,127.00,0.00,24.40,None,None,None,None,1.00
10769,20220102020000,659.90,7.10,None,None,None,None,None,None,None,5.00,139.00,0.00,16.70,None,None,None,None,1.00
10769,20220102030000,660.00,7.40,None,None,None,None,None,None,None,8.10,144.00,0.00,17.00,None,None,None,None,1.00
10769,20220102040000,660.60,7.20,None,None,None,None,None,None,None,7.00,134.00,31.00,18.40,None,None,None,None,1.00
10769,20220102050000,661.30,9.90,None,None,None,None,None,None,None,7.20,134.00,344.00,20.10,None,None,None,None,1.00
10769,20220102060000,661.70,12.30,None,None,None,None,None,None,None,5.90,112.00,495.00,16.10,None,None,None,None,1.00
10769,20220102070000,662.00,9.80,None,None,None,None,None,None,None,1.40,299.00,764.00,52.20,None,None,None,None,1.00
10769,20220102080000,661.90,10.60,None,None,None,None,None,None,None,4.80,10.00,921.00,53.70,None,None,None,None,1.00
10769,20220102090000,661.60,12.20,None,None,None,None,None,None,None,3.60,351.00,1016.00,48.60,None,None,None,None,1.00
10769,20220102100000,661.20,12.00,None,None,None,None,None,None,None,4.50,24.00,1081.00,60.00,None,None,None,None,1.00
10769,20220102110000,660.50,10.90,None,None,None,None,None,None,None,6.30,7.00,548.00,59.60,None,None,None,None,1.00
10769,20220102120000,660.30,10.50,None,None,None,None,None,None,None,2.60,308.00,368.00,65.90,None,None,None,None,1.00
10769,20220102130000,660.00,10.40,None,None,None,None,None,None,None,4.50,303.00,421.00,69.20,None,None,None,None,1.00
10769,20220102140000,659.80,9.80,None,None,None,None,None,None,None,2.30,266.00,309.00,73.40,None,None,None,None,1.00
10769,20220102150000,660.10,8.90,None,None,None,None,None,None,None,1.10,223.00,136.00,80.30,None,None,None,None,1.00
10769,20220102160000,660.30,6.80,None,None,None,None,None,None,None,1.20,137.00,0.00,90.80,None,None,None,None,1.00
